id,SatisfactionName,value
822,EnvironmentSatisfaction,4
823,EnvironmentSatisfaction,4
824,EnvironmentSatisfaction,2
825,EnvironmentSatisfaction,2
826,EnvironmentSatisfaction,3
827,EnvironmentSatisfaction,3
828,EnvironmentSatisfaction,3
829,EnvironmentSatisfaction,1
830,EnvironmentSatisfaction,2
831,EnvironmentSatisfaction,3
832,EnvironmentSatisfaction,3
833,EnvironmentSatisfaction,4
834,EnvironmentSatisfaction,2
835,EnvironmentSatisfaction,3
836,EnvironmentSatisfaction,4
837,EnvironmentSatisfaction,2
838,EnvironmentSatisfaction,3
839,EnvironmentSatisfaction,2
840,EnvironmentSatisfaction,4
841,EnvironmentSatisfaction,4
842,EnvironmentSatisfaction,3
843,EnvironmentSatisfaction,1
844,EnvironmentSatisfaction,3
845,EnvironmentSatisfaction,3
846,EnvironmentSatisfaction,3
847,EnvironmentSatisfaction,4
848,EnvironmentSatisfaction,4
849,EnvironmentSatisfaction,1
850,EnvironmentSatisfaction,3
851,EnvironmentSatisfaction,4
852,EnvironmentSatisfaction,2
853,EnvironmentSatisfaction,3
854,EnvironmentSatisfaction,1
855,EnvironmentSatisfaction,4
856,EnvironmentSatisfaction,1
857,EnvironmentSatisfaction,3
858,EnvironmentSatisfaction,4
859,EnvironmentSatisfaction,2
860,EnvironmentSatisfaction,3
861,EnvironmentSatisfaction,3
862,EnvironmentSatisfaction,4
863,EnvironmentSatisfaction,2
864,EnvironmentSatisfaction,1
865,EnvironmentSatisfaction,3
866,EnvironmentSatisfaction,2
867,EnvironmentSatisfaction,4
868,EnvironmentSatisfaction,4
869,EnvironmentSatisfaction,4
870,EnvironmentSatisfaction,3
871,EnvironmentSatisfaction,4
872,EnvironmentSatisfaction,2
873,EnvironmentSatisfaction,3
874,EnvironmentSatisfaction,3
875,EnvironmentSatisfaction,4
876,EnvironmentSatisfaction,3
877,EnvironmentSatisfaction,4
878,EnvironmentSatisfaction,4
879,EnvironmentSatisfaction,2
880,EnvironmentSatisfaction,3
881,EnvironmentSatisfaction,4
882,EnvironmentSatisfaction,3
883,EnvironmentSatisfaction,1
884,EnvironmentSatisfaction,2
885,EnvironmentSatisfaction,3
886,EnvironmentSatisfaction,4
887,EnvironmentSatisfaction,1
888,EnvironmentSatisfaction,3
889,EnvironmentSatisfaction,1
890,EnvironmentSatisfaction,4
891,EnvironmentSatisfaction,1
892,EnvironmentSatisfaction,1
893,EnvironmentSatisfaction,1
894,EnvironmentSatisfaction,4
895,EnvironmentSatisfaction,3
896,EnvironmentSatisfaction,3
897,EnvironmentSatisfaction,3
898,EnvironmentSatisfaction,3
899,EnvironmentSatisfaction,1
900,EnvironmentSatisfaction,3
901,EnvironmentSatisfaction,4
902,EnvironmentSatisfaction,1
903,EnvironmentSatisfaction,3
904,EnvironmentSatisfaction,4
905,EnvironmentSatisfaction,4
906,EnvironmentSatisfaction,3
907,EnvironmentSatisfaction,2
908,EnvironmentSatisfaction,4
909,EnvironmentSatisfaction,2
910,EnvironmentSatisfaction,4
911,EnvironmentSatisfaction,3
912,EnvironmentSatisfaction,3
913,EnvironmentSatisfaction,1
914,EnvironmentSatisfaction,4
915,EnvironmentSatisfaction,1
916,EnvironmentSatisfaction,4
917,EnvironmentSatisfaction,3
918,EnvironmentSatisfaction,4
919,EnvironmentSatisfaction,4
920,EnvironmentSatisfaction,3
921,EnvironmentSatisfaction,4
922,EnvironmentSatisfaction,3
923,EnvironmentSatisfaction,3
924,EnvironmentSatisfaction,3
925,EnvironmentSatisfaction,2
926,EnvironmentSatisfaction,4
927,EnvironmentSatisfaction,3
928,EnvironmentSatisfaction,1
929,EnvironmentSatisfaction,4
930,EnvironmentSatisfaction,2
931,EnvironmentSatisfaction,3
932,EnvironmentSatisfaction,2
933,EnvironmentSatisfaction,4
934,EnvironmentSatisfaction,4
935,EnvironmentSatisfaction,3
936,EnvironmentSatisfaction,2
937,EnvironmentSatisfaction,3
938,EnvironmentSatisfaction,1
939,EnvironmentSatisfaction,4
940,EnvironmentSatisfaction,3
941,EnvironmentSatisfaction,1
942,EnvironmentSatisfaction,4
943,EnvironmentSatisfaction,4
944,EnvironmentSatisfaction,3
945,EnvironmentSatisfaction,4
946,EnvironmentSatisfaction,4
947,EnvironmentSatisfaction,2
948,EnvironmentSatisfaction,2
949,EnvironmentSatisfaction,1
950,EnvironmentSatisfaction,4
951,EnvironmentSatisfaction,3
952,EnvironmentSatisfaction,4
953,EnvironmentSatisfaction,1
954,EnvironmentSatisfaction,3
955,EnvironmentSatisfaction,4
956,EnvironmentSatisfaction,4
957,EnvironmentSatisfaction,3
958,EnvironmentSatisfaction,4
959,EnvironmentSatisfaction,3
960,EnvironmentSatisfaction,3
961,EnvironmentSatisfaction,3
962,EnvironmentSatisfaction,3
963,EnvironmentSatisfaction,2
964,EnvironmentSatisfaction,3
965,EnvironmentSatisfaction,4
966,EnvironmentSatisfaction,3
967,EnvironmentSatisfaction,2
968,EnvironmentSatisfaction,1
969,EnvironmentSatisfaction,4
970,EnvironmentSatisfaction,3
971,EnvironmentSatisfaction,4
972,EnvironmentSatisfaction,4
973,EnvironmentSatisfaction,4
974,EnvironmentSatisfaction,4
975,EnvironmentSatisfaction,1
976,EnvironmentSatisfaction,4
977,EnvironmentSatisfaction,1
978,EnvironmentSatisfaction,2
979,EnvironmentSatisfaction,2
980,EnvironmentSatisfaction,3
981,EnvironmentSatisfaction,4
982,EnvironmentSatisfaction,4
983,EnvironmentSatisfaction,3
984,EnvironmentSatisfaction,3
985,EnvironmentSatisfaction,4
986,EnvironmentSatisfaction,1
987,EnvironmentSatisfaction,2
988,EnvironmentSatisfaction,4
989,EnvironmentSatisfaction,3
990,EnvironmentSatisfaction,2
991,EnvironmentSatisfaction,3
992,EnvironmentSatisfaction,3
993,EnvironmentSatisfaction,1
994,EnvironmentSatisfaction,4
995,EnvironmentSatisfaction,1
996,EnvironmentSatisfaction,4
997,EnvironmentSatisfaction,4
998,EnvironmentSatisfaction,1
999,EnvironmentSatisfaction,3
1000,EnvironmentSatisfaction,3
1001,EnvironmentSatisfaction,1
1002,EnvironmentSatisfaction,3
1003,EnvironmentSatisfaction,1
1004,EnvironmentSatisfaction,3
1005,EnvironmentSatisfaction,2
1006,EnvironmentSatisfaction,1
1007,EnvironmentSatisfaction,3
1008,EnvironmentSatisfaction,4
1009,EnvironmentSatisfaction,4
1010,EnvironmentSatisfaction,2
1011,EnvironmentSatisfaction,1
1012,EnvironmentSatisfaction,2
1013,EnvironmentSatisfaction,4
1014,EnvironmentSatisfaction,1
1015,EnvironmentSatisfaction,4
1016,EnvironmentSatisfaction,1
1017,EnvironmentSatisfaction,2
1018,EnvironmentSatisfaction,1
1019,EnvironmentSatisfaction,3
1020,EnvironmentSatisfaction,1
1021,EnvironmentSatisfaction,1
1022,EnvironmentSatisfaction,3
1023,EnvironmentSatisfaction,1
1024,EnvironmentSatisfaction,1
1025,EnvironmentSatisfaction,4
1026,EnvironmentSatisfaction,4
1027,EnvironmentSatisfaction,4
1028,EnvironmentSatisfaction,2
1029,EnvironmentSatisfaction,3
1030,EnvironmentSatisfaction,1
1031,EnvironmentSatisfaction,1
1032,EnvironmentSatisfaction,1
1033,EnvironmentSatisfaction,3
1034,EnvironmentSatisfaction,2
1035,EnvironmentSatisfaction,4
1036,EnvironmentSatisfaction,2
1037,EnvironmentSatisfaction,2
1038,EnvironmentSatisfaction,3
1039,EnvironmentSatisfaction,1
1040,EnvironmentSatisfaction,4
1041,EnvironmentSatisfaction,4
1042,EnvironmentSatisfaction,3
1043,EnvironmentSatisfaction,4
1044,EnvironmentSatisfaction,1
1045,EnvironmentSatisfaction,3
1046,EnvironmentSatisfaction,4
1047,EnvironmentSatisfaction,4
1048,EnvironmentSatisfaction,4
1049,EnvironmentSatisfaction,4
1050,EnvironmentSatisfaction,1
1051,EnvironmentSatisfaction,1
1052,EnvironmentSatisfaction,3
1053,EnvironmentSatisfaction,2
1054,EnvironmentSatisfaction,3
1055,EnvironmentSatisfaction,2
1056,EnvironmentSatisfaction,1
1057,EnvironmentSatisfaction,1
1058,EnvironmentSatisfaction,1
1059,EnvironmentSatisfaction,4
1060,EnvironmentSatisfaction,2
1061,EnvironmentSatisfaction,4
1062,EnvironmentSatisfaction,2
1063,EnvironmentSatisfaction,3
1064,EnvironmentSatisfaction,3
1065,EnvironmentSatisfaction,4
1066,EnvironmentSatisfaction,1
1067,EnvironmentSatisfaction,3
1068,EnvironmentSatisfaction,3
1069,EnvironmentSatisfaction,1
1070,EnvironmentSatisfaction,3
1071,EnvironmentSatisfaction,3
1072,EnvironmentSatisfaction,4
1073,EnvironmentSatisfaction,3
1074,EnvironmentSatisfaction,4
1075,EnvironmentSatisfaction,3
1076,EnvironmentSatisfaction,2
1077,EnvironmentSatisfaction,1
1078,EnvironmentSatisfaction,4
1079,EnvironmentSatisfaction,2
1080,EnvironmentSatisfaction,3
1081,EnvironmentSatisfaction,4
1082,EnvironmentSatisfaction,1
1083,EnvironmentSatisfaction,4
1084,EnvironmentSatisfaction,4
1085,EnvironmentSatisfaction,4
1086,EnvironmentSatisfaction,3
1087,EnvironmentSatisfaction,2
1088,EnvironmentSatisfaction,3
1089,EnvironmentSatisfaction,1
1090,EnvironmentSatisfaction,3
1091,EnvironmentSatisfaction,4
1092,EnvironmentSatisfaction,4
1093,EnvironmentSatisfaction,4
1094,EnvironmentSatisfaction,1
1095,EnvironmentSatisfaction,2
1096,EnvironmentSatisfaction,3
1097,EnvironmentSatisfaction,3
1098,EnvironmentSatisfaction,4
1099,EnvironmentSatisfaction,1
1100,EnvironmentSatisfaction,2
1101,EnvironmentSatisfaction,4
1102,EnvironmentSatisfaction,3
1103,EnvironmentSatisfaction,3
1104,EnvironmentSatisfaction,3
1105,EnvironmentSatisfaction,1
1106,EnvironmentSatisfaction,2
1107,EnvironmentSatisfaction,3
1108,EnvironmentSatisfaction,4
1109,EnvironmentSatisfaction,3
1110,EnvironmentSatisfaction,1
1111,EnvironmentSatisfaction,3
1112,EnvironmentSatisfaction,3
1113,EnvironmentSatisfaction,4
1114,EnvironmentSatisfaction,3
1115,EnvironmentSatisfaction,1
1116,EnvironmentSatisfaction,3
1117,EnvironmentSatisfaction,2
1118,EnvironmentSatisfaction,1
1119,EnvironmentSatisfaction,3
1120,EnvironmentSatisfaction,2
1121,EnvironmentSatisfaction,2
1122,EnvironmentSatisfaction,2
1123,EnvironmentSatisfaction,1
1124,EnvironmentSatisfaction,4
1125,EnvironmentSatisfaction,1
1126,EnvironmentSatisfaction,3
1127,EnvironmentSatisfaction,4
1128,EnvironmentSatisfaction,1
1129,EnvironmentSatisfaction,4
1130,EnvironmentSatisfaction,2
1131,EnvironmentSatisfaction,4
1132,EnvironmentSatisfaction,4
1133,EnvironmentSatisfaction,4
1134,EnvironmentSatisfaction,3
1135,EnvironmentSatisfaction,4
1136,EnvironmentSatisfaction,3
1137,EnvironmentSatisfaction,2
1138,EnvironmentSatisfaction,2
1139,EnvironmentSatisfaction,2
1140,EnvironmentSatisfaction,2
1141,EnvironmentSatisfaction,2
1142,EnvironmentSatisfaction,3
1143,EnvironmentSatisfaction,1
1144,EnvironmentSatisfaction,4
1145,EnvironmentSatisfaction,3
1146,EnvironmentSatisfaction,3
1147,EnvironmentSatisfaction,3
1148,EnvironmentSatisfaction,2
1149,EnvironmentSatisfaction,4
1150,EnvironmentSatisfaction,2
1151,EnvironmentSatisfaction,2
1152,EnvironmentSatisfaction,3
1153,EnvironmentSatisfaction,2
1154,EnvironmentSatisfaction,4
1155,EnvironmentSatisfaction,3
1156,EnvironmentSatisfaction,1
1157,EnvironmentSatisfaction,3
1158,EnvironmentSatisfaction,3
1159,EnvironmentSatisfaction,1
1160,EnvironmentSatisfaction,4
1161,EnvironmentSatisfaction,4
1162,EnvironmentSatisfaction,4
1163,EnvironmentSatisfaction,2
1164,EnvironmentSatisfaction,3
1165,EnvironmentSatisfaction,1
1166,EnvironmentSatisfaction,3
1167,EnvironmentSatisfaction,1
1168,EnvironmentSatisfaction,1
1169,EnvironmentSatisfaction,2
1170,EnvironmentSatisfaction,4
1171,EnvironmentSatisfaction,1
1172,EnvironmentSatisfaction,3
1173,EnvironmentSatisfaction,2
1174,EnvironmentSatisfaction,4
1175,EnvironmentSatisfaction,4
1176,EnvironmentSatisfaction,1
1177,EnvironmentSatisfaction,4
1178,EnvironmentSatisfaction,3
1179,EnvironmentSatisfaction,4
1180,EnvironmentSatisfaction,1
1181,EnvironmentSatisfaction,3
1182,EnvironmentSatisfaction,4
1183,EnvironmentSatisfaction,4
1184,EnvironmentSatisfaction,2
1185,EnvironmentSatisfaction,3
1186,EnvironmentSatisfaction,4
1187,EnvironmentSatisfaction,4
1188,EnvironmentSatisfaction,1
1189,EnvironmentSatisfaction,4
1190,EnvironmentSatisfaction,4
1191,EnvironmentSatisfaction,1
1192,EnvironmentSatisfaction,4
1193,EnvironmentSatisfaction,4
1194,EnvironmentSatisfaction,2
1195,EnvironmentSatisfaction,3
1196,EnvironmentSatisfaction,4
1197,EnvironmentSatisfaction,4
1198,EnvironmentSatisfaction,3
1199,EnvironmentSatisfaction,1
1200,EnvironmentSatisfaction,3
1201,EnvironmentSatisfaction,4
1202,EnvironmentSatisfaction,4
1203,EnvironmentSatisfaction,2
1204,EnvironmentSatisfaction,4
1205,EnvironmentSatisfaction,4
1206,EnvironmentSatisfaction,4
1207,EnvironmentSatisfaction,1
1208,EnvironmentSatisfaction,2
1209,EnvironmentSatisfaction,3
1210,EnvironmentSatisfaction,2
1211,EnvironmentSatisfaction,3
1212,EnvironmentSatisfaction,2
1213,EnvironmentSatisfaction,3
1214,EnvironmentSatisfaction,3
1215,EnvironmentSatisfaction,1
1216,EnvironmentSatisfaction,4
1217,EnvironmentSatisfaction,3
1218,EnvironmentSatisfaction,4
1219,EnvironmentSatisfaction,4
1220,EnvironmentSatisfaction,3
1221,EnvironmentSatisfaction,3
1222,EnvironmentSatisfaction,4
1223,EnvironmentSatisfaction,3
1224,EnvironmentSatisfaction,4
1225,EnvironmentSatisfaction,4
1226,EnvironmentSatisfaction,1
1227,EnvironmentSatisfaction,2
1228,EnvironmentSatisfaction,3
1229,EnvironmentSatisfaction,2
1230,EnvironmentSatisfaction,2
1231,EnvironmentSatisfaction,3
1232,EnvironmentSatisfaction,4
1233,EnvironmentSatisfaction,2
1234,EnvironmentSatisfaction,3
1235,EnvironmentSatisfaction,3
1236,EnvironmentSatisfaction,2
1237,EnvironmentSatisfaction,1
1238,EnvironmentSatisfaction,3
1239,EnvironmentSatisfaction,4
1240,EnvironmentSatisfaction,4
1241,EnvironmentSatisfaction,4
1242,EnvironmentSatisfaction,2
1243,EnvironmentSatisfaction,3
1244,EnvironmentSatisfaction,4
1245,EnvironmentSatisfaction,1
1246,EnvironmentSatisfaction,3
1247,EnvironmentSatisfaction,1
1248,EnvironmentSatisfaction,3
1249,EnvironmentSatisfaction,2
1250,EnvironmentSatisfaction,4
1251,EnvironmentSatisfaction,3
1252,EnvironmentSatisfaction,4
1253,EnvironmentSatisfaction,4
1254,EnvironmentSatisfaction,4
1255,EnvironmentSatisfaction,1
1256,EnvironmentSatisfaction,3
1257,EnvironmentSatisfaction,1
1258,EnvironmentSatisfaction,4
1259,EnvironmentSatisfaction,3
1260,EnvironmentSatisfaction,2
1261,EnvironmentSatisfaction,2
1262,EnvironmentSatisfaction,3
1263,EnvironmentSatisfaction,2
1264,EnvironmentSatisfaction,3
1265,EnvironmentSatisfaction,4
1266,EnvironmentSatisfaction,3
1267,EnvironmentSatisfaction,4
1268,EnvironmentSatisfaction,1
1269,EnvironmentSatisfaction,2
1270,EnvironmentSatisfaction,4
1271,EnvironmentSatisfaction,2
1272,EnvironmentSatisfaction,4
1273,EnvironmentSatisfaction,3
1274,EnvironmentSatisfaction,1
1275,EnvironmentSatisfaction,1
1276,EnvironmentSatisfaction,2
1277,EnvironmentSatisfaction,3
1278,EnvironmentSatisfaction,4
1279,EnvironmentSatisfaction,3
1280,EnvironmentSatisfaction,3
1281,EnvironmentSatisfaction,3
1282,EnvironmentSatisfaction,4
1283,EnvironmentSatisfaction,3
1284,EnvironmentSatisfaction,3
1285,EnvironmentSatisfaction,2
1286,EnvironmentSatisfaction,3
1287,EnvironmentSatisfaction,2
1288,EnvironmentSatisfaction,2
1289,EnvironmentSatisfaction,1
1290,EnvironmentSatisfaction,4
1291,EnvironmentSatisfaction,4
1292,EnvironmentSatisfaction,3
1293,EnvironmentSatisfaction,1
1294,EnvironmentSatisfaction,2
1295,EnvironmentSatisfaction,3
1296,EnvironmentSatisfaction,1
1297,EnvironmentSatisfaction,4
1298,EnvironmentSatisfaction,4
1299,EnvironmentSatisfaction,3
1300,EnvironmentSatisfaction,2
1301,EnvironmentSatisfaction,2
1302,EnvironmentSatisfaction,2
1303,EnvironmentSatisfaction,3
1304,EnvironmentSatisfaction,2
1305,EnvironmentSatisfaction,4
1306,EnvironmentSatisfaction,1
1307,EnvironmentSatisfaction,3
1308,EnvironmentSatisfaction,2
1309,EnvironmentSatisfaction,3
1310,EnvironmentSatisfaction,1
1311,EnvironmentSatisfaction,2
1312,EnvironmentSatisfaction,4
1313,EnvironmentSatisfaction,1
1314,EnvironmentSatisfaction,3
1315,EnvironmentSatisfaction,4
1316,EnvironmentSatisfaction,1
1317,EnvironmentSatisfaction,4
1318,EnvironmentSatisfaction,4
1319,EnvironmentSatisfaction,4
1320,EnvironmentSatisfaction,3
1321,EnvironmentSatisfaction,2
1322,EnvironmentSatisfaction,4
1323,EnvironmentSatisfaction,3
1324,EnvironmentSatisfaction,4
1325,EnvironmentSatisfaction,4
1326,EnvironmentSatisfaction,3
1327,EnvironmentSatisfaction,1
1328,EnvironmentSatisfaction,2
1329,EnvironmentSatisfaction,4
1330,EnvironmentSatisfaction,1
1331,EnvironmentSatisfaction,4
1332,EnvironmentSatisfaction,4
1333,EnvironmentSatisfaction,3
1334,EnvironmentSatisfaction,4
1335,EnvironmentSatisfaction,4
1336,EnvironmentSatisfaction,2
1337,EnvironmentSatisfaction,2
1338,EnvironmentSatisfaction,2
1339,EnvironmentSatisfaction,4
1340,EnvironmentSatisfaction,2
1341,EnvironmentSatisfaction,2
1342,EnvironmentSatisfaction,3
1343,EnvironmentSatisfaction,4
1344,EnvironmentSatisfaction,4
1345,EnvironmentSatisfaction,4
1346,EnvironmentSatisfaction,2
1347,EnvironmentSatisfaction,2
1348,EnvironmentSatisfaction,1
1349,EnvironmentSatisfaction,2
1350,EnvironmentSatisfaction,1
1351,EnvironmentSatisfaction,4
1352,EnvironmentSatisfaction,2
1353,EnvironmentSatisfaction,4
1354,EnvironmentSatisfaction,1
1355,EnvironmentSatisfaction,3
1356,EnvironmentSatisfaction,3
1357,EnvironmentSatisfaction,3
1358,EnvironmentSatisfaction,3
1359,EnvironmentSatisfaction,4
1360,EnvironmentSatisfaction,1
1361,EnvironmentSatisfaction,3
1362,EnvironmentSatisfaction,2
1363,EnvironmentSatisfaction,2
1364,EnvironmentSatisfaction,3
1365,EnvironmentSatisfaction,3
1366,EnvironmentSatisfaction,1
1367,EnvironmentSatisfaction,2
1368,EnvironmentSatisfaction,3
1369,EnvironmentSatisfaction,4
1370,EnvironmentSatisfaction,3
1371,EnvironmentSatisfaction,4
1372,EnvironmentSatisfaction,1
1373,EnvironmentSatisfaction,4
1374,EnvironmentSatisfaction,4
1375,EnvironmentSatisfaction,1
1376,EnvironmentSatisfaction,2
1377,EnvironmentSatisfaction,2
1378,EnvironmentSatisfaction,2
1379,EnvironmentSatisfaction,1
1380,EnvironmentSatisfaction,2
1381,EnvironmentSatisfaction,3
1382,EnvironmentSatisfaction,3
1383,EnvironmentSatisfaction,1
1384,EnvironmentSatisfaction,1
1385,EnvironmentSatisfaction,4
1386,EnvironmentSatisfaction,3
1387,EnvironmentSatisfaction,1
1388,EnvironmentSatisfaction,3
1389,EnvironmentSatisfaction,4
1390,EnvironmentSatisfaction,3
1391,EnvironmentSatisfaction,1
1392,EnvironmentSatisfaction,3
1393,EnvironmentSatisfaction,4
1394,EnvironmentSatisfaction,4
1395,EnvironmentSatisfaction,1
1396,EnvironmentSatisfaction,1
1397,EnvironmentSatisfaction,1
1398,EnvironmentSatisfaction,4
1399,EnvironmentSatisfaction,1
1400,EnvironmentSatisfaction,4
1401,EnvironmentSatisfaction,3
1402,EnvironmentSatisfaction,4
1403,EnvironmentSatisfaction,2
1404,EnvironmentSatisfaction,4
1405,EnvironmentSatisfaction,3
1406,EnvironmentSatisfaction,3
1407,EnvironmentSatisfaction,2
1408,EnvironmentSatisfaction,4
1409,EnvironmentSatisfaction,4
1410,EnvironmentSatisfaction,2
1411,EnvironmentSatisfaction,3
1412,EnvironmentSatisfaction,4
1413,EnvironmentSatisfaction,4
1414,EnvironmentSatisfaction,1
1415,EnvironmentSatisfaction,2
1416,EnvironmentSatisfaction,4
1417,EnvironmentSatisfaction,1
1418,EnvironmentSatisfaction,1
1419,EnvironmentSatisfaction,4
1420,EnvironmentSatisfaction,4
1421,EnvironmentSatisfaction,3
1422,EnvironmentSatisfaction,4
1423,EnvironmentSatisfaction,4
1424,EnvironmentSatisfaction,2
1425,EnvironmentSatisfaction,2
1426,EnvironmentSatisfaction,3
1427,EnvironmentSatisfaction,1
1428,EnvironmentSatisfaction,2
1429,EnvironmentSatisfaction,1
1430,EnvironmentSatisfaction,2
1431,EnvironmentSatisfaction,3
1432,EnvironmentSatisfaction,3
1433,EnvironmentSatisfaction,1
1434,EnvironmentSatisfaction,1
1435,EnvironmentSatisfaction,2
1436,EnvironmentSatisfaction,3
1437,EnvironmentSatisfaction,4
1438,EnvironmentSatisfaction,4
1439,EnvironmentSatisfaction,1
1440,EnvironmentSatisfaction,4
1441,EnvironmentSatisfaction,3
1442,EnvironmentSatisfaction,1
1443,EnvironmentSatisfaction,1
1444,EnvironmentSatisfaction,4
1445,EnvironmentSatisfaction,1
1446,EnvironmentSatisfaction,4
1447,EnvironmentSatisfaction,4
1448,EnvironmentSatisfaction,3
1449,EnvironmentSatisfaction,4
1450,EnvironmentSatisfaction,3
1451,EnvironmentSatisfaction,1
1452,EnvironmentSatisfaction,2
1453,EnvironmentSatisfaction,2
1454,EnvironmentSatisfaction,4
1455,EnvironmentSatisfaction,3
1456,EnvironmentSatisfaction,3
1457,EnvironmentSatisfaction,3
1458,EnvironmentSatisfaction,3
1459,EnvironmentSatisfaction,4
1460,EnvironmentSatisfaction,4
1461,EnvironmentSatisfaction,4
1462,EnvironmentSatisfaction,2
1463,EnvironmentSatisfaction,2
1464,EnvironmentSatisfaction,4
1465,EnvironmentSatisfaction,3
1466,EnvironmentSatisfaction,4
1467,EnvironmentSatisfaction,2
1468,EnvironmentSatisfaction,4
1469,EnvironmentSatisfaction,2
0,JobSatisfaction,4
1,JobSatisfaction,2
2,JobSatisfaction,3
3,JobSatisfaction,3
4,JobSatisfaction,2
5,JobSatisfaction,4
6,JobSatisfaction,1
7,JobSatisfaction,3
8,JobSatisfaction,3
9,JobSatisfaction,3
10,JobSatisfaction,2
11,JobSatisfaction,3
12,JobSatisfaction,3
13,JobSatisfaction,4
14,JobSatisfaction,3
15,JobSatisfaction,1
16,JobSatisfaction,2
17,JobSatisfaction,4
18,JobSatisfaction,4
19,JobSatisfaction,4
20,JobSatisfaction,3
21,JobSatisfaction,1
22,JobSatisfaction,2
23,JobSatisfaction,4
24,JobSatisfaction,1
